"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Luis","Caicedo","Luis Caicedo","NER",2019,2525,"CM",22,2,26.062021156967,0.5,0,1.024,-0.939322669616687,-1.02397344380467,8,24.38603747421,0,0.983583774874797,-0.983583774874797,2.00755721867947,0,0.688198368422567,0.046544247445667,0.12294797185935,-0.046544247445667,-0.12294797185935,300,"NER",2525,"CM",0.836435643564356,0.076039603960396,0,0.0389312675664351,-0.0357128618943374,-0.0389312675664351,0.304158415841584,0,0.0373956603516754,-0.0373956603516754,0.0763269279181106,0,0.0261651656905214,300,280,28,"Caicedo"
"Anibal","Godoy","Anibal Godoy","SJE",2019,1452,"CM",6,2,23.458165659867,0,0,0.337,-0.169658916631668,-0.337342475437275,14,24.0658900514962,1,1.63013305536233,-0.630133055362325,1.9674755307996,0,0.0529249955112785,0.0562237459062125,0.116438075383023,-0.0562237459062125,-0.0450095039544518,498,"SJE",1452,"CM",0.396694214876033,0.132231404958678,0,0.0223036347396545,-0.0112171184549863,-0.0223036347396545,0.925619834710744,0.0661157024793388,0.107777392090071,-0.0416616896107322,0.130081026829726,0,0.00349917325694404,498,145,84,"Godoy"
"Michael","Boxall","Michael Boxall","MIN",2019,2768,"CB",10,3,10.86911665481,0.3,2,1.182,0.491332268621862,0.818371602222364,7,16.7320086902346,0,0.76224969980883,-0.76224969980883,1.94387809758647,1.78351428843694,0.995833728419835,0.118162839777764,0.108892814258404,0.0818371602222364,-0.108892814258404,317,"MIN",2768,"CB",0.346820809248555,0.104046242774566,0.069364161849711,0.0409813317148313,0.0170404255013363,0.0283828301348797,0.242774566473988,0,0.0264364057737167,-0.0264364057737167,0.067417737488548,0.0618559868822059,0.0345375859567573,317,297,377,"Boxall"
"Joevin","Jones","Joevin Jones","SEA",2019,999,"FB/WB",14,7,27.1204861010519,0.285714285714286,0,0.509,-0.13569222188112,-0.508565659421383,17,18.9965725744898,2,1.42795026608195,0.572049733918045,1.93651592550334,0,0.35952822293143,0.0363261185300988,0.0839970744754091,-0.0363261185300988,0.0336499843481203,529,"SEA",999,"FB/WB",1.34534534534535,0.672672672672673,0,0.0488711744789317,-0.0130394927933809,-0.0488711744789317,1.63363363363363,0.192192192192192,0.137220445989857,0.0549717462023347,0.186091620468789,0,0.0345492586600774,529,188,225,"Jones"
"Brian","Rodriguez","Brian Rodriguez","LAFC",2019,403,"Wing",17,5,22.7739744731461,0.176470588235294,0,1.214,-0.73187264306321,-1.21386744989769,11,15.2475576213761,0,0.699744425734651,-0.699744425734651,1.91361187563234,0,0.976089651963879,0.0714039676410405,0.063613129612241,-0.0714039676410405,-0.063613129612241,NA,"LAFC",403,"Wing",4.04962779156328,1.19106699751861,0,0.289159491787042,-0.174341870307861,-0.289159491787042,2.62034739454094,0,0.166688498438031,-0.166688498438031,0.455847990225073,0,0.232517634214721,NA,301,51,"Rodriguez"
"Kendall","Waston","Kendall Waston","CIN",2019,2357,"CB",18,4,13.3421678144401,0.111111111111111,1,1.517,-0.652768233232318,-0.51724048017771,3,14.3576216755909,0,0.384000424240974,-0.384000424240974,1.90124090441868,0.619198610944171,1.16678886668591,0.0842911377876506,0.128000141413658,-0.028735582232095,-0.128000141413658,654,"CIN",2357,"CB",0.733135341535851,0.162918964785745,0.0407297411964361,0.0617968120903946,-0.0265870812008072,-0.0210670708939585,0.122189223589308,0,0.0156402378986566,-0.0156402378986566,0.0774370499890512,0.0252197991729489,0.0475230085710001,654,332,304,"Waston"
"Auston","Trusty","Auston Trusty","PHI",2019,2115,"CB",11,4,18.9830397603589,0.181818181818182,1,1.54,-0.0987618853571179,-0.540316598130367,5,18.4150460876682,0,0.350548113367325,-0.350548113367325,1.89086471149769,1.03065331300838,0.996652209822384,0.140028781648215,0.0701096226734649,-0.0491196907391243,-0.0701096226734649,124,"PHI",2115,"CB",0.499290780141844,0.181560283687943,0.0453900709219858,0.0699150796314493,-0.00448280898074862,-0.0245250087094635,0.226950354609929,0,0.0159114037273112,-0.0159114037273112,0.0858264833587605,0.04678142697343,0.0452381144883919,124,339,316,"Trusty"
"Andreas","Ivan","Andreas Ivan","NYRB",2019,539,"Wing",21,6,25.503500740962,0.333333333333333,1,1.312,-0.0449351845780084,-0.311917304238962,5,20.3836661337896,2,0.5766448835673,1.4233551164327,1.88856218780626,0.628157329608946,0.962220995094973,0.0624722525828077,0.11532897671346,-0.0148532049637601,0.28467102328654,331,"NYRB",539,"Wing",3.74025974025974,1.06864564007421,0.178107606679035,0.233662451218813,-0.00800329818086977,-0.0555548445397781,0.890538033395176,0.35621521335807,0.102704840115883,0.253510373242188,0.336367291334696,0.111879598594543,0.171378878532685,331,311,280,"Ivan"
"Kemar","Lawrence","Kemar Lawrence","NYRB",2019,1876,"FB/WB",5,1,24.9202996182071,0.6,1,0.456,0.298453742349779,0.543853227013048,10,18.122674819748,0,1.41200487025193,-1.41200487025193,1.86815164323888,0.0593280716951687,0.0983547069057863,0.0912293545973905,0.141200487025193,0.10877064540261,-0.141200487025193,383,"NYRB",1876,"FB/WB",0.255863539445629,0.0511727078891258,0.0511727078891258,0.0233422655686287,0.0152726861756817,0.0278304423204971,0.511727078891258,0,0.0722561127634251,-0.0722561127634251,0.0955983783320538,0.00303597808248198,0.00503307668601039,383,180,319,"Lawrence"
"Emerson","Hyndman","Emerson Hyndman","ATL",2019,1059,"CM",15,6,21.6126495282315,0.2,1,1.197,0.0382559578525117,-0.197157094878431,12,24.5409180319022,1,0.667315924085158,0.332684075914842,1.86447301896359,1.59077110636812,1.01423254863832,0.0798104729918954,0.0556096603404299,-0.0131438063252288,0.0277236729929035,NA,"ATL",1059,"CM",1.35977337110482,0.543909348441926,0.0906515580736544,0.10852415590966,0.00346796218493024,-0.0178725978360051,1.08781869688385,0.0906515580736544,0.0604932282456801,0.0301583298279743,0.16901738415534,0.144205879330821,0.0919417607830775,NA,298,297,"Hyndman"
"Tim","Parker","Tim Parker","NYRB",2019,2595,"CB",16,2,13.5380254918299,0.3125,0,1.469,-1.28289647486457,-1.46933329832792,4,19.9337606235118,0,0.364735139919765,-0.364735139919765,1.83406843824768,0,1.07911543798516,0.0918333311454947,0.0911837849799412,-0.0918333311454947,-0.0911837849799412,752,"NYRB",2595,"CB",0.591907514450867,0.0739884393063584,0,0.0543568387820732,-0.0474597539834294,-0.0543568387820732,0.147976878612717,0,0.0134930918814248,-0.0134930918814248,0.067849930663498,0,0.0399210335439597,752,329,91,"Parker"
"Matias","Vera","Matias Vera","HOU",2019,2845,"CDM",22,0,26.6486826771703,0.5,0,1.086,-1.08618616594928,-1.08618616594928,17,27.5944600533108,1,0.742299329906552,0.257700670093448,1.82848549585583,0,1.00520257569297,0.0493720984522401,0.0436646664650913,-0.0493720984522401,0.0151588629466734,231,"HOU",2845,"CDM",0.742355008787346,0,0,0.0366516245803624,-0.0366516245803624,-0.0366516245803624,0.573637961335677,0.0337434094903339,0.0250477102534373,0.00869569923689665,0.0616993348337997,0,0.0339189621323463,231,285,243,"Vera"
"Bill","Tuiloma","Bill Tuiloma","POR",2019,2095,"CB",28,6,15.7798089123195,0.0714285714285714,1,1.529,0.0584067437065394,-0.529480633906267,4,17.4684688096931,0,0.2867346506526,-0.2867346506526,1.81621528455887,0.649088716826989,1.32171205212768,0.0546243083537952,0.07168366266315,-0.0189100226395095,-0.07168366266315,108,"POR",2095,"CB",1.28305489260143,0.274940334128878,0.0458233890214797,0.0700859860883063,0.00267639493834262,-0.0242625970668266,0.183293556085919,0,0.0131391534427922,-0.0131391534427922,0.0832251395310984,0.0297434447806162,0.0605653255390251,108,334,266,"Tuiloma"
"Derrick","Etienne","Derrick Etienne","NYRB, CIN",2019,736,"Wing",13,6,22.4361339261256,0.0769230769230769,1,1.111,0.515786263965648,-0.110800158992752,3,13.3392078407981,1,0.701248558735719,0.298751441264281,1.81204871772847,1.01345807204657,0.525429392328479,0.0854461660763655,0.233749519578573,-0.00852308915328863,0.0995838137547604,82,"NYRB, CIN",736,"Wing",1.69565217391304,0.782608695652174,0.130434782608696,0.144886977259924,0.0672764692129106,-0.0144521946512285,0.391304347826087,0.130434782608696,0.0914672033133546,0.038967579295341,0.236354180573279,0.132190183310422,0.0685342685645843,82,290,305,"Etienne"
"Jacob","Shaffelburg","Jacob Shaffelburg","TOR",2019,698,"Wing",11,4,21.8357811689308,0.181818181818182,0,0.749,0.117248342029606,-0.748934144456482,11,16.1247623401918,1,1.03861559968133,-0.0386155996813333,1.78754974413781,0,0.511432263471804,0.0680849222233165,0.0944195999710303,-0.0680849222233165,-0.00351050906193939,NA,"TOR",698,"Wing",1.51289398280802,0.550143266475645,0,0.103005269151608,0.0161258464682553,-0.103005269151608,1.51289398280802,0.137535816618911,0.142846844655312,-0.00531102803640115,0.24585211380692,0,0.0703402540018526,NA,238,223,"Shaffelburg"
"Rashawn","Dally","Rashawn Dally","CIN",2019,585,"F",10,4,19.4594566252408,0.2,1,1.374,-0.0459618294328858,-0.373701584412461,2,22.3402392806861,0,0.398883422156525,-0.398883422156525,1.77258500656899,0.391760701265482,0.481875386602048,0.137370158441246,0.199441711078262,-0.0373701584412461,-0.199441711078262,60,"CIN",585,"F",1.64102564102564,0.656410256410256,0.164102564102564,0.22542795231384,-0.00754245406078127,-0.0613253882112756,0.328205128205128,0,0.0654577923538912,-0.0654577923538912,0.290885744667731,0.0642889355922843,0.0790769865193104,60,320,317,"Dally"
"Robin","Lod","Robin Lod","MIN",2019,622,"Wing",13,6,18.0039650387924,0.230769230769231,0,1.533,-0.316291505787729,-1.53297690236512,6,30.7679634156729,0,0.233352514818781,-0.233352514818781,1.7663294171839,0,1.04889206585918,0.117921300181932,0.0388920858031302,-0.117921300181932,-0.0388920858031302,NA,"MIN",622,"Wing",2.0064308681672,0.92604501607717,0,0.236600936699439,-0.048816695427045,-0.236600936699439,0.92604501607717,0,0.0360158222228344,-0.0360158222228344,0.272616758922274,0,0.161886878331963,NA,336,213,"Lod"
"Tajon","Buchanan","Tajon Buchanan","NER",2019,434,"Wing",11,2,17.8173854344644,0.0909090909090909,0,0.823,-0.558003374958916,-0.823384692795851,2,8.04293202228306,2,0.942004936257813,1.05799506374219,1.76538962905366,0,0.504633139992494,0.0748531538905319,0.471002468128907,-0.0748531538905319,0.528997531871094,126,"NER",434,"Wing",2.4331797235023,0.442396313364055,0,0.18213117628664,-0.123429317963262,-0.18213117628664,0.442396313364055,0.442396313364055,0.208369755485599,0.234026557878456,0.390500931772239,0,0.111623920367003,126,249,33,"Buchanan"
"Osvaldo","Alonso","Osvaldo Alonso","MIN",2019,2539,"CM",11,3,29.6843468288395,0.454545454545455,2,0.655,0.314708479699471,1.34479364177028,16,23.7019905596143,1,1.07690462567541,-0.0769046256754075,1.73211098390512,1.57757618882745,0.463652954932724,0.0595642143845196,0.067306539104713,0.122253967433662,-0.00480653910471297,698,"MIN",2539,"CM",0.415911776289878,0.113430484442694,0.075620322961796,0.0247734582079766,0.0118991784368449,0.0508468647538194,0.604962583694368,0.037810161480898,0.0407179377963132,-0.00290777631541517,0.0654913960042898,0.0596484104479853,0.0175307930971018,698,220,391,"Alonso"
"Andres","Rios","Andres Rios","SJE",2019,316,"CAM",4,2,16.2506485347492,0.5,1,1.153,-0.0450318332286552,-0.152893675383799,9,23.4003761751733,0,0.573261916314763,-0.573261916314763,1.72615559169856,0.348427190133721,0.0732036546976477,0.28822341884595,0.0636957684794181,-0.0382234188459496,-0.0636957684794181,NA,"SJE",316,"CAM",1.21518987341772,0.607594936708861,0.30379746835443,0.350246179863433,-0.0136805569302244,-0.0464487115090021,2.73417721518987,0,0.174155518880434,-0.174155518880434,0.524401698743867,0.105851298268472,0.0222390849714373,NA,295,296,"Rios"
"Mohamed","El-Munir","Mohamed El-Munir","LAFC",2019,658,"FB/WB",11,3,26.2875004106782,0.272727272727273,1,0.474,-0.077371416511503,0.526398899577046,10,20.8018757363943,0,1.22943718461402,-1.22943718461402,1.70303828503697,0.00261512394401296,0.323064900502573,0.0430546454929958,0.122943718461402,0.0478544454160951,-0.122943718461402,203,"LAFC",658,"FB/WB",1.6048632218845,0.437689969604863,0.145896656534954,0.0690968170829841,-0.0112882309804017,0.0767998394519703,1.45896656534954,0,0.179370774654933,-0.179370774654933,0.248467591737917,0.000381537839855994,0.0471340888271231,203,183,350,"El-Munir"
"Walker","Zimmerman","Walker Zimmerman","LAFC",2019,2325,"CB",21,5,13.4823543491491,0,1,1.343,-0.180945472726635,-0.343437744044357,5,20.2676940233349,0,0.359485740516963,-0.359485740516963,1.70292348456132,1.68198662852221,1.32149796058651,0.0639732259068742,0.0718971481033925,-0.0163541782878265,-0.0718971481033925,600,"LAFC",2325,"CB",0.867096774193548,0.206451612903226,0.0412903225806452,0.0554709778186057,-0.0074712969383901,-0.0141806552379606,0.206451612903226,0,0.0148432821890875,-0.0148432821890875,0.0703142600076932,0.069449770468014,0.0545650770822816,600,318,298,"Zimmerman"
"Florian","Jungwirth","Florian Jungwirth","SJE",2019,2886,"CB",19,6,19.4119612243578,0.526315789473684,0,1.466,0.820325415011185,-1.46568898144132,5,23.7894111897941,1,0.236625329698852,0.763374670301148,1.70231431114017,0,0.899633652459881,0.0771415253390167,0.0473250659397704,-0.0771415253390167,0.15267493406023,617,"SJE",2886,"CB",0.632016632016632,0.1995841995842,0,0.048754727033391,0.0272873318922639,-0.048754727033391,0.166320166320166,0.0332640332640333,0.00787111283821545,0.0253929204258178,0.0566258398716065,0,0.0299254437408692,617,328,100,"Jungwirth"
"Julio","Cascante","Julio Cascante","POR",2019,1576,"CB",10,3,10.9325070792479,0.2,0,0.887,0.402131343733944,-0.886940510277408,3,13.0588113813288,1,0.805251425040089,0.194748574959911,1.6921919353175,0,0.448751955642095,0.0886940510277408,0.26841714168003,-0.0886940510277408,0.0649161916533038,170,"POR",1576,"CB",0.609137055837564,0.182741116751269,0,0.0540268331133447,0.0244953102782098,-0.0540268331133447,0.182741116751269,0.0609137055837563,0.0490508482257922,0.0118628573579641,0.103077681339137,0,0.0273351445061174,170,257,160,"Cascante"
"Lalas","Abubakar","Lalas Abubakar","CLB, COL",2019,2245,"CB",13,4,12.5801297664586,0.153846153846154,0,1.436,0.102230916429426,-1.43589975374988,5,22.4674506217544,0,0.245203686308238,-0.245203686308238,1.68110344005812,0,1.04975409837941,0.110453827211529,0.0490407372616477,-0.110453827211529,-0.0490407372616477,145,"CLB, COL",2245,"CB",0.555902004454343,0.171046770601336,0,0.0614015039465427,0.00437156702771711,-0.0614015039465427,0.21380846325167,0,0.0104853246706418,-0.0104853246706418,0.0718868286171845,0,0.044889262113329,145,327,157,"Abubakar"
"Erik","Godoy","Erik Godoy","VAN",2019,2802,"CB",13,2,17.8313881416453,0.0769230769230769,1,0.951,-0.505034523819247,0.0494551885613065,6,18.673763843468,1,0.730218067204956,0.269781932795044,1.68076287864365,0.609659284286431,0.623504298834653,0.0731188316491303,0.121703011200826,0.00380424527394665,0.0449636554658407,449,"VAN",2802,"CB",0.445396145610278,0.0685224839400428,0.0342612419700214,0.0325668457880495,-0.0173031100237858,0.00169439618197196,0.205567451820128,0.0342612419700214,0.0250181778913903,0.00924306407863107,0.0575850236794398,0.0208876842582075,0.0213620316517226,449,270,289,"Godoy"
"Handwalla","Bwana","Handwalla Bwana","SEA",2019,633,"Wing",10,4,18.0651969634165,0.2,1,0.913,0.256964240525229,0.0871169264742946,7,19.054397829059,1,0.758476457395376,0.241523542604624,1.67135953092108,0.373264328643581,0.804492307815821,0.0912883073525705,0.108353779627911,0.00871169264742946,0.034503363229232,57,"SEA",633,"Wing",1.51658767772512,0.606635071090047,0.151658767772512,0.138446722051292,0.0389708800796556,0.01321204572122,1.06161137440758,0.151658767772512,0.115029604913043,0.0366291628594691,0.253476326964335,0.0566088081355194,0.122008312085812,57,262,327,"Bwana"
"Adrien","Perez","Adrien Perez","LAFC",2019,255,"Wing",7,3,17.5880772729764,0.428571428571429,1,1.347,-0.60206884522324,-0.347293885841145,5,22.8634503141988,0,0.316902169136572,-0.316902169136572,1.66419605497772,0.613582777873257,0.899334546765825,0.192470555120164,0.0633804338273143,-0.0496134122630207,-0.0633804338273143,56,"LAFC",255,"Wing",2.63529411764706,1.12941176470588,0.376470588235294,0.507216521728431,-0.226661212319337,-0.130745933493137,1.88235294117647,0,0.119304346027886,-0.119304346027886,0.626520867756317,0.230995869316991,0.338573005841252,56,319,286,"Perez"
"Josh","Sims","Josh Sims","NYRB",2019,510,"Wing",11,3,18.4224350187815,0.181818181818182,0,1.157,-0.324089373155266,-1.15654919136102,9,21.8124619480479,1,0.501979645263649,0.498020354736351,1.65852883662467,0,0.684875858297637,0.105140835578275,0.0557755161404055,-0.105140835578275,0.0553355949707056,NA,"NYRB",510,"Wing",2.07058823529412,0.564705882352941,0,0.217703377197369,-0.0610050584762854,-0.217703377197369,1.69411764705882,0.188235294117647,0.0944902861672751,0.0937450079503719,0.312193663364644,0,0.128917808620732,NA,296,176,"Sims"
"Johan","Kappelhof","Johan Kappelhof","CHI",2019,2742,"FB/WB",6,0,23.9843626793935,0.5,0,0.922,-0.921641711140564,-0.921641711140564,9,20.3338050162001,1,0.732375692210101,0.267624307789899,1.65401740335067,0,0.62552907628159,0.153606951856761,0.0813750769122335,-0.153606951856761,0.0297360341988776,578,"CHI",2742,"FB/WB",0.210065645514223,0,0,0.0322675434972627,-0.0322675434972627,-0.0322675434972627,0.315098468271335,0.0350109409190372,0.0256411620905068,0.00936977882853036,0.0579087055877695,0,0.0219003615328346,578,263,151,"Kappelhof"
"Marcos","Lopez","Marcos Lopez","SJE",2019,1227,"FB/WB",10,4,21.7576688039802,0.3,0,0.608,0.401956925621663,-0.608419453233198,17,23.7382200547812,0,1.01312873235506,-1.01312873235506,1.62154818558826,0,0.282923881839615,0.0608419453233198,0.0595958077855918,-0.0608419453233198,-0.0595958077855918,388,"SJE",1227,"FB/WB",0.78239608801956,0.312958435207824,0,0.0476025000084653,0.0314489526158759,-0.0476025000084653,1.33007334963325,0,0.0792667956854816,-0.0792667956854816,0.126869295693947,0,0.0221358538358623,388,210,202,"Lopez"
"Maynor","Figueroa","Maynor Figueroa","HOU",2019,2433,"CB",28,4,32.2424806997178,0.25,0,0.972,-0.406073607334019,-0.971906715442752,9,22.5703450169746,1,0.638902032896882,0.361097967103118,1.61080874833963,0,0.67078129198213,0.0347109541229554,0.0709891147663202,-0.0347109541229554,0.0401219963447909,70,"HOU",2433,"CB",1.10480887792848,0.157829839704069,0,0.0383489702764095,-0.0160226330883953,-0.0383489702764095,0.355117139334155,0.0394574599260173,0.0252094513596797,0.0142480085663376,0.0635584216360891,0,0.026467325947507,70,273,239,"Figueroa"
